"Season","Week","coach","team","tie","PF","PA","awin","win","pywin"
1967,4,"Joe Kuharich","PHI",0,38,7,1,1,0.982176831367129
1967,4,"Don Shula","IND",0,24,3,1,1,0.992813056826994
1967,4,"Charley Winner","ARI",0,34,24,1,1,0.695399806461721
1967,4,"Tom Landry","DAL",0,17,14,1,1,0.613049701402781
1967,4,"Vince Lombardi","GB",0,27,17,1,1,0.749588297731208
1967,4,"Allie Sherman","NYG",0,27,21,1,1,0.644652492448271
1967,4,"Jack Christiansen","SF",0,27,24,1,1,0.56933679165297
1967,5,"Otto Graham","WAS",1,20,20,0,0.5,0.5
1967,5,"George Halas","CHI",0,14,3,1,1,0.974688392735627
1967,5,"Blanton Collier","CLE",0,20,16,1,1,0.629214903346367
1967,5,"George Allen","LA",1,24,24,0,0.5,0.5
1967,5,"Tom Landry","DAL",0,14,10,1,1,0.689426435028703
1967,5,"Bud Grant","MIN",0,10,7,1,1,0.699584404622778
1967,5,"Allie Sherman","NYG",0,27,24,1,1,0.56933679165297
1967,5,"Jack Christiansen","SF",0,28,27,1,1,0.521534499274174
1967,6,"Joe Schmidt","DET",0,24,3,1,1,0.992813056826994
1967,6,"Blanton Collier","CLE",0,24,0,1,1,1
1967,6,"Bud Grant","MIN",1,20,20,0,0.5,0.5
1967,6,"Charley Winner","ARI",0,48,14,1,1,0.948835063739334
1967,6,"Tom Landry","DAL",0,24,21,1,1,0.578463577852174
1967,6,"Vince Lombardi","GB",0,48,21,1,1,0.876449403694172
1967,6,"Jack Christiansen","SF",0,27,13,1,1,0.849694041724121
1967,6,"Otto Graham","WAS",1,28,28,0,0.5,0.5
1967,7,"Norb Hecker","ATL",0,21,20,1,1,0.528876004545605
1967,7,"George Allen","LA",0,28,17,1,1,0.765416596034888
1967,7,"Allie Sherman","NYG",0,38,34,1,1,0.565522213101268
1967,7,"Don Shula","IND",0,17,13,1,1,0.653800180325273
1967,7,"Joe Kuharich","PHI",0,21,14,1,1,0.723312432175503
1967,7,"Joe Schmidt","DET",0,45,3,1,1,0.998370870465337
1967,7,"Bill Austin","PIT",0,14,10,1,1,0.689426435028703
1967,7,"Vince Lombardi","GB",0,31,23,1,1,0.669832677631669
1967,8,"Tom Landry","DAL",0,37,7,1,1,0.981036031415417
1967,8,"George Halas","CHI",0,27,13,1,1,0.849694041724121
1967,8,"Blanton Collier","CLE",0,34,14,1,1,0.891185555363331
1967,8,"Don Shula","IND",0,13,10,1,1,0.650628571366676
1967,8,"Charley Winner","ARI",0,27,21,1,1,0.644652492448271
1967,8,"Bud Grant","MIN",0,27,24,1,1,0.56933679165297
1967,8,"Tom Fears","NO",0,31,24,1,1,0.647156171566696
1967,8,"George Allen","LA",0,17,7,1,1,0.891185555363331
1967,9,"Don Shula","IND",0,49,7,1,1,0.990163859672347
1967,9,"George Halas","CHI",0,34,7,1,1,0.976925164266521
1967,9,"Vince Lombardi","GB",0,55,7,1,1,0.992501850317389
1967,9,"Bill Austin","PIT",1,14,14,0,0.5,0.5
1967,9,"Tom Landry","DAL",0,27,10,1,1,0.913252175096985
1967,9,"Bud Grant","MIN",1,10,10,0,0.5,0.5
1967,9,"George Allen","LA",0,33,17,1,1,0.828069575824948
1967,9,"Otto Graham","WAS",0,31,28,1,1,0.560015505572557
1967,10,"George Allen","LA",0,31,3,1,1,0.996068670550245
1967,10,"George Halas","CHI",0,30,3,1,1,0.995752324525583
1967,10,"Blanton Collier","CLE",0,14,10,1,1,0.689426435028703
1967,10,"Don Shula","IND",0,41,7,1,1,0.985070274310467
1967,10,"Otto Graham","WAS",0,27,20,1,1,0.670676837923633
1967,10,"Vince Lombardi","GB",0,13,0,1,1,1
1967,10,"Joe Kuharich","PHI",0,48,21,1,1,0.876449403694172
1967,10,"Allie Sherman","NYG",0,28,20,1,1,0.689426435028703
1967,11,"Tom Landry","DAL",0,46,21,1,1,0.865105903646477
1967,11,"George Allen","LA",0,31,7,1,1,0.971439174652826
1967,11,"Tom Fears","NO",0,27,24,1,1,0.56933679165297
1967,11,"Vince Lombardi","GB",0,17,13,1,1,0.653800180325273
1967,11,"Blanton Collier","CLE",0,42,37,1,1,0.5745406742448
1967,11,"Don Shula","IND",0,26,9,1,1,0.925135925699602
1967,11,"Bud Grant","MIN",0,41,27,1,1,0.729094326976505
1967,11,"Allie Sherman","NYG",0,44,7,1,1,0.987341941529081
1967,12,"George Allen","LA",0,20,3,1,1,0.988971409267863
1967,12,"George Halas","CHI",0,28,14,1,1,0.837909980755396
1967,12,"Blanton Collier","CLE",0,24,14,1,1,0.782010574267466
1967,12,"Don Shula","IND",0,23,17,1,1,0.671815029788671
1967,12,"Charley Winner","ARI",0,31,20,1,1,0.738592177706869
1967,12,"Bill Austin","PIT",0,24,14,1,1,0.782010574267466
1967,12,"Vince Lombardi","GB",0,30,27,1,1,0.562103747756204
1967,12,"Otto Graham","WAS",1,35,35,0,0.5,0.5
1967,13,"George Allen","LA",0,27,24,1,1,0.56933679165297
1967,13,"Jack Christiansen","SF",0,34,28,1,1,0.613049701402781
1967,13,"Bud Grant","MIN",1,10,10,0,0.5,0.5
1967,13,"Blanton Collier","CLE",0,20,16,1,1,0.629214903346367
1967,13,"Don Shula","IND",0,30,10,1,1,0.931100039727795
1967,13,"Tom Landry","DAL",0,38,17,1,1,0.870610062754362
1967,13,"Joe Schmidt","DET",0,30,7,1,1,0.969202222126739
1967,13,"Otto Graham","WAS",0,15,10,1,1,0.723312432175503
1967,14,"Jack Christiansen","SF",0,24,16,1,1,0.723312432175503
1967,14,"George Halas","CHI",0,23,14,1,1,0.764327894076601
1967,14,"Joe Kuharich","PHI",0,28,24,1,1,0.590331781439531
1967,14,"George Allen","LA",0,34,10,1,1,0.947863625902067
1967,14,"Allie Sherman","NYG",0,37,14,1,1,0.909150766453825
1967,14,"Joe Schmidt","DET",0,14,3,1,1,0.974688392735627
1967,14,"Bill Austin","PIT",0,24,17,1,1,0.693656944691229
1967,14,"Tom Fears","NO",0,30,14,1,1,0.858910698558199
1968,1,"Bud Grant","MIN",0,47,7,1,1,0.989153882833498
1968,1,"Otto Graham","WAS",0,38,28,1,1,0.673433249228415
1968,1,"Blanton Collier","CLE",0,24,10,1,1,0.888435674032338
1968,1,"Don Shula","IND",0,27,10,1,1,0.913252175096985
1968,1,"Tom Landry","DAL",0,59,13,1,1,0.973007526900433
1968,1,"Phil Bengtson","GB",0,30,13,1,1,0.878884389655756
1968,1,"Allie Sherman","NYG",0,34,20,1,1,0.778610780604855
1968,1,"George Allen","LA",0,24,13,1,1,0.810468555735562
1968,2,"Don Shula","IND",0,28,20,1,1,0.689426435028703
1968,2,"Joe Schmidt","DET",0,42,0,1,1,1
1968,2,"Tom Landry","DAL",0,28,7,1,1,0.963928624963548
1968,2,"Dick Nolan","SF",0,35,17,1,1,0.847025463809625
1968,2,"Bud Grant","MIN",0,26,13,1,1,0.837909980755396
1968,2,"Tom Fears","NO",0,37,17,1,1,0.863321986247278
1968,2,"Allie Sherman","NYG",0,34,25,1,1,0.674528436407643
1968,2,"George Allen","LA",0,45,10,1,1,0.972472691079262
1968,3,"Dick Nolan","SF",0,28,13,1,1,0.860373393688126
1968,3,"Jim Dooley","CHI",0,27,17,1,1,0.749588297731208
1968,3,"George Allen","LA",0,24,6,1,1,0.963928624963548
1968,3,"Don Shula","IND",0,41,7,1,1,0.985070274310467
1968,3,"Charley Winner","ARI",0,21,20,1,1,0.528876004545605
1968,3,"Tom Landry","DAL",0,45,13,1,1,0.949924951053694
1968,3,"Joe Schmidt","DET",0,23,17,1,1,0.671815029788671
1968,3,"Allie Sherman","NYG",0,48,21,1,1,0.876449403694172
1968,4,"Blanton Collier","CLE",0,31,24,1,1,0.647156171566696
1968,4,"Phil Bengtson","GB",0,38,7,1,1,0.982176831367129
1968,4,"Don Shula","IND",0,28,7,1,1,0.963928624963548
1968,4,"Tom Landry","DAL",0,27,10,1,1,0.913252175096985
1968,4,"Bud Grant","MIN",0,24,10,1,1,0.888435674032338
1968,4,"Allie Sherman","NYG",0,38,21,1,1,0.80306485593644
1968,4,"Otto Graham","WAS",0,17,14,1,1,0.613049701402781
1968,4,"George Allen","LA",0,24,10,1,1,0.888435674032338
1968,5,"Norm Van Brocklin","ATL",0,24,21,1,1,0.578463577852174
1968,5,"Joe Schmidt","DET",0,28,10,1,1,0.919841689546541
1968,5,"Charley Winner","ARI",0,27,21,1,1,0.644652492448271
1968,5,"Don Shula","IND",0,42,14,1,1,0.931100039727795
1968,5,"Tom Landry","DAL",0,34,14,1,1,0.891185555363331
1968,5,"George Allen","LA",0,16,14,1,1,0.578463577852174
1968,5,"Tom Fears","NO",0,20,17,1,1,0.595119403385975
1968,5,"Otto Graham","WAS",0,16,13,1,1,0.620602260374134
1968,6,"George Allen","LA",0,27,14,1,1,0.825860259875795
1968,6,"Jim Dooley","CHI",0,29,16,1,1,0.803680101975436
1968,6,"Blanton Collier","CLE",0,30,20,1,1,0.723312432175503
1968,6,"Charley Winner","ARI",0,41,14,1,1,0.927344762367681
1968,6,"Tom Landry","DAL",0,20,7,1,1,0.923301836597259
1968,6,"Phil Bengtson","GB",1,14,14,0,0.5,0.5
1968,6,"Tom Fears","NO",0,16,12,1,1,0.66414177276322
1968,6,"Dick Nolan","SF",0,26,10,1,1,0.905899253814755
1968,7,"Blanton Collier","CLE",0,30,7,1,1,0.969202222126739
1968,7,"Jim Dooley","CHI",0,26,24,1,1,0.547283591486121
1968,7,"Don Shula","IND",0,27,10,1,1,0.913252175096985
1968,7,"Charley Winner","ARI",0,31,17,1,1,0.805938770807116
1968,7,"Dick Nolan","SF",0,14,7,1,1,0.837909980755396
1968,7,"Allie Sherman","NYG",0,13,10,1,1,0.650628571366676
1968,7,"Bill Austin","PIT",0,6,3,1,1,0.837909980755396
1968,7,"Phil Bengtson","GB",0,28,17,1,1,0.765416596034888
1968,8,"Bill Austin","PIT",0,41,21,1,1,0.830002872345547
1968,8,"Jim Dooley","CHI",0,13,10,1,1,0.650628571366676
1968,8,"Blanton Collier","CLE",0,33,21,1,1,0.744825957164193
1968,8,"Don Shula","IND",0,26,0,1,1,1
1968,8,"Charley Winner","ARI",0,45,17,1,1,0.909461251645118
1968,8,"Tom Landry","DAL",0,17,3,1,1,0.983873040676166
1968,8,"George Allen","LA",0,10,7,1,1,0.699584404622778
1968,8,"Bud Grant","MIN",0,27,14,1,1,0.825860259875795
1968,9,"George Allen","LA",0,17,10,1,1,0.778610780604855
1968,9,"Jim Dooley","CHI",0,27,19,1,1,0.696949393408278
1968,9,"Blanton Collier","CLE",0,35,17,1,1,0.847025463809625
1968,9,"Don Shula","IND",0,27,10,1,1,0.913252175096985
1968,9,"Bill Austin","PIT",1,28,28,0,0.5,0.5
1968,9,"Allie Sherman","NYG",0,27,21,1,1,0.644652492448271
1968,9,"Bud Grant","MIN",0,14,10,1,1,0.689426435028703
1968,9,"Otto Graham","WAS",0,16,10,1,1,0.75285707722682
1968,10,"Norm Van Brocklin","ATL",0,16,13,1,1,0.620602260374134
1968,10,"Blanton Collier","CLE",0,45,24,1,1,0.81604863048839
1968,10,"Don Shula","IND",0,27,0,1,1,1
1968,10,"Tom Landry","DAL",0,44,24,1,1,0.80791856649622
1968,10,"Bud Grant","MIN",0,13,6,1,1,0.862054526281365
1968,10,"Phil Bengtson","GB",0,29,7,1,1,0.966711369677636
1968,10,"Allie Sherman","NYG",0,7,6,1,1,0.590331781439531
1968,10,"Dick Nolan","SF",1,20,20,0,0.5,0.5
1968,11,"Charley Winner","ARI",0,17,12,1,1,0.695399806461721
1968,11,"Tom Landry","DAL",0,34,3,1,1,0.996839196868753
1968,11,"Blanton Collier","CLE",0,47,13,1,1,0.954606047089721
1968,11,"Don Shula","IND",0,21,9,1,1,0.881644481509043
1968,11,"Tom Fears","NO",1,20,20,0,0.5,0.5
1968,11,"Phil Bengtson","GB",0,27,7,1,1,0.960808917529777
1968,11,"George Allen","LA",0,24,21,1,1,0.578463577852174
1968,11,"Dick Nolan","SF",0,45,28,1,1,0.754816064733477
1968,12,"Tom Landry","DAL",0,29,20,1,1,0.706947706527312
1968,12,"Joe Kuharich","PHI",0,12,0,1,1,1
1968,12,"Don Shula","IND",0,44,0,1,1,1
1968,12,"Jim Dooley","CHI",0,23,17,1,1,0.671815029788671
1968,12,"Blanton Collier","CLE",0,45,10,1,1,0.972472691079262
1968,12,"Charley Winner","ARI",0,20,10,1,1,0.837909980755396
1968,12,"Dick Nolan","SF",0,27,20,1,1,0.670676837923633
1968,12,"George Allen","LA",0,31,3,1,1,0.996068670550245
1968,13,"Don Shula","IND",0,16,3,1,1,0.981427463456459
1968,13,"Joe Schmidt","DET",0,24,7,1,1,0.948835063739334
1968,13,"Jim Dooley","CHI",0,17,16,1,1,0.535858421072182
1968,13,"Blanton Collier","CLE",0,24,21,1,1,0.578463577852174
1968,13,"Charley Winner","ARI",0,28,21,1,1,0.66414177276322
1968,13,"Tom Landry","DAL",0,28,7,1,1,0.963928624963548
1968,13,"Bud Grant","MIN",0,30,20,1,1,0.723312432175503
1968,13,"Joe Kuharich","PHI",0,29,17,1,1,0.780018724132202
1968,14,"Charley Winner","ARI",0,27,16,1,1,0.775581089658034
1968,14,"Dick Nolan","SF",0,14,12,1,1,0.590331781439531
1968,14,"Phil Bengtson","GB",0,28,27,1,1,0.521534499274174
1968,14,"Don Shula","IND",0,28,24,1,1,0.590331781439531
1968,14,"Tom Landry","DAL",0,28,10,1,1,0.919841689546541
1968,14,"Otto Graham","WAS",0,14,3,1,1,0.974688392735627
1968,14,"Bud Grant","MIN",0,24,17,1,1,0.693656944691229
1968,14,"Tom Fears","NO",0,24,14,1,1,0.782010574267466
1969,1,"Norm Van Brocklin","ATL",0,24,12,1,1,0.837909980755396
1969,1,"Phil Bengtson","GB",0,17,0,1,1,1
1969,1,"Blanton Collier","CLE",0,27,20,1,1,0.670676837923633
1969,1,"George Allen","LA",0,27,20,1,1,0.670676837923633
1969,1,"Tom Landry","DAL",0,24,3,1,1,0.992813056826994
1969,1,"Chuck Noll","PIT",0,16,13,1,1,0.620602260374134
1969,1,"Alex Webster","NYG",0,24,23,1,1,0.525195213806193
1969,1,"Vince Lombardi","WAS",0,26,20,1,1,0.650628571366676
1969,2,"George Allen","LA",0,17,7,1,1,0.891185555363331
1969,2,"Charley Winner","ARI",0,20,17,1,1,0.595119403385975
1969,2,"Blanton Collier","CLE",0,27,23,1,1,0.59387601664352
1969,2,"Bud Grant","MIN",0,52,14,1,1,0.957298521879124
1969,2,"Tom Landry","DAL",0,21,17,1,1,0.622647915354871
1969,2,"Joe Schmidt","DET",0,24,0,1,1,1
1969,2,"Phil Bengtson","GB",0,14,7,1,1,0.837909980755396
1969,2,"Jerry Williams","PHI",0,41,27,1,1,0.729094326976505
1969,3,"Don Shula","IND",0,21,14,1,1,0.723312432175503
1969,3,"Alex Webster","NYG",0,28,24,1,1,0.590331781439531
1969,3,"Joe Schmidt","DET",0,28,21,1,1,0.66414177276322
1969,3,"Charley Winner","ARI",0,27,14,1,1,0.825860259875795
1969,3,"Tom Landry","DAL",0,38,7,1,1,0.982176831367129
1969,3,"Bud Grant","MIN",0,19,7,1,1,0.914237875637106
1969,3,"George Allen","LA",0,36,17,1,1,0.855477459314449
1969,3,"Vince Lombardi","WAS",1,17,17,0,0.5,0.5
1969,4,"Tom Landry","DAL",0,24,17,1,1,0.693656944691229
1969,4,"Bud Grant","MIN",0,31,0,1,1,1
1969,4,"Blanton Collier","CLE",0,27,17,1,1,0.749588297731208
1969,4,"Vince Lombardi","WAS",0,33,17,1,1,0.828069575824948
1969,4,"Phil Bengtson","GB",0,28,17,1,1,0.765416596034888
1969,4,"Alex Webster","NYG",0,10,7,1,1,0.699584404622778
1969,4,"George Allen","LA",0,27,21,1,1,0.644652492448271
1969,4,"Don Shula","IND",0,24,20,1,1,0.60637551614466
1969,5,"Blanton Collier","CLE",0,42,31,1,1,0.672546968401359
1969,5,"Norm Van Brocklin","ATL",0,21,7,1,1,0.931100039727795
1969,5,"Joe Schmidt","DET",0,13,7,1,1,0.812619690717584
1969,5,"Don Shula","IND",0,30,10,1,1,0.931100039727795
1969,5,"Bud Grant","MIN",0,27,10,1,1,0.913252175096985
1969,5,"Tom Landry","DAL",0,49,14,1,1,0.951156078716836
1969,5,"George Allen","LA",0,34,21,1,1,0.758038630705583
1969,5,"Vince Lombardi","WAS",0,20,14,1,1,0.699584404622778
1969,6,"Phil Bengtson","GB",0,28,10,1,1,0.919841689546541
1969,6,"George Allen","LA",0,9,7,1,1,0.644652492448271
1969,6,"Charley Winner","ARI",1,21,21,0,0.5,0.5
1969,6,"Dick Nolan","SF",0,24,21,1,1,0.578463577852174
1969,6,"Bud Grant","MIN",0,24,10,1,1,0.888435674032338
1969,6,"Jerry Williams","PHI",0,13,10,1,1,0.650628571366676
1969,6,"Vince Lombardi","WAS",0,14,7,1,1,0.837909980755396
1969,6,"Tom Landry","DAL",0,25,3,1,1,0.993471476738626
1969,7,"George Allen","LA",0,38,6,1,1,0.987563551033592
1969,7,"Bud Grant","MIN",0,31,14,1,1,0.868068044570176
1969,7,"Blanton Collier","CLE",0,42,10,1,1,0.967740466459036
1969,7,"Don Shula","IND",0,41,17,1,1,0.889579214993717
1969,7,"Tom Fears","NO",0,51,42,1,1,0.613049701402781
1969,7,"Joe Schmidt","DET",0,26,14,1,1,0.812619690717584
1969,7,"Phil Bengtson","GB",0,38,34,1,1,0.565522213101268
1969,7,"Jerry Williams","PHI",0,23,20,1,1,0.582060036436363
1969,8,"Joe Schmidt","DET",0,27,21,1,1,0.644652492448271
1969,8,"Jim Dooley","CHI",0,38,7,1,1,0.982176831367129
1969,8,"Bud Grant","MIN",0,51,3,1,1,0.998788538529435
1969,8,"Don Shula","IND",0,14,6,1,1,0.881644481509043
1969,8,"Charley Winner","ARI",0,42,17,1,1,0.895065576636407
1969,8,"Tom Landry","DAL",0,33,17,1,1,0.828069575824948
1969,8,"Vince Lombardi","WAS",1,28,28,0,0.5,0.5
1969,8,"George Allen","LA",0,41,30,1,1,0.677067577419488
1969,9,"Norm Van Brocklin","ATL",0,48,31,1,1,0.738115494523769
1969,9,"Blanton Collier","CLE",0,24,3,1,1,0.992813056826994
1969,9,"Dick Nolan","SF",0,20,17,1,1,0.595119403385975
1969,9,"Joe Schmidt","DET",0,20,0,1,1,1
1969,9,"Tom Landry","DAL",0,41,28,1,1,0.711738211654791
1969,9,"Bud Grant","MIN",0,9,7,1,1,0.644652492448271
1969,9,"Tom Fears","NO",0,25,24,1,1,0.524168183107717
1969,9,"George Allen","LA",0,23,17,1,1,0.671815029788671
1969,10,"Vince Lombardi","WAS",0,27,20,1,1,0.670676837923633
1969,10,"Don Shula","IND",0,24,21,1,1,0.578463577852174
1969,10,"Blanton Collier","CLE",0,28,17,1,1,0.765416596034888
1969,10,"Jerry Williams","PHI",0,34,30,1,1,0.573620112520622
1969,10,"George Allen","LA",0,24,23,1,1,0.525195213806193
1969,10,"Joe Schmidt","DET",0,16,10,1,1,0.75285707722682
1969,10,"Bud Grant","MIN",0,52,14,1,1,0.957298521879124
1969,10,"Tom Fears","NO",0,43,38,1,1,0.572721877081822
1969,11,"Dick Nolan","SF",1,24,24,0,0.5,0.5
1969,11,"Bud Grant","MIN",0,27,0,1,1,1
1969,11,"Don Shula","IND",0,13,6,1,1,0.862054526281365
1969,11,"Blanton Collier","CLE",0,28,24,1,1,0.590331781439531
1969,11,"Charley Winner","ARI",0,47,10,1,1,0.97510123628986
1969,11,"Phil Bengtson","GB",0,20,10,1,1,0.837909980755396
1969,11,"Tom Fears","NO",0,26,17,1,1,0.732427376037599
1969,11,"George Allen","LA",0,24,13,1,1,0.810468555735562
1969,12,"Dick Nolan","SF",0,42,21,1,1,0.837909980755396
1969,12,"Norm Van Brocklin","ATL",0,45,17,1,1,0.909461251645118
1969,12,"Blanton Collier","CLE",0,20,7,1,1,0.923301836597259
1969,12,"Joe Schmidt","DET",1,17,17,0,0.5,0.5
1969,12,"Alex Webster","NYG",0,49,6,1,1,0.993153476222136
1969,12,"Tom Landry","DAL",0,10,7,1,1,0.699584404622778
1969,12,"Bud Grant","MIN",0,20,13,1,1,0.73515867966055
1969,12,"Vince Lombardi","WAS",0,34,29,1,1,0.593145312365044
1969,13,"Tom Landry","DAL",0,27,10,1,1,0.913252175096985
1969,13,"Norm Van Brocklin","ATL",0,27,3,1,1,0.994554050085088
1969,13,"Phil Bengtson","GB",0,21,3,1,1,0.990163859672347
1969,13,"Blanton Collier","CLE",0,27,21,1,1,0.644652492448271
1969,13,"Joe Schmidt","DET",0,28,0,1,1,1
1969,13,"Bud Grant","MIN",0,10,7,1,1,0.699584404622778
1969,13,"Vince Lombardi","WAS",0,17,14,1,1,0.613049701402781
1969,13,"Alex Webster","NYG",0,21,17,1,1,0.622647915354871
1969,14,"Norm Van Brocklin","ATL",0,10,3,1,1,0.945494968407233
1969,14,"Joe Schmidt","DET",0,20,3,1,1,0.988971409267863
1969,14,"Alex Webster","NYG",0,27,14,1,1,0.825860259875795
1969,14,"Don Shula","IND",0,13,7,1,1,0.812619690717584
1969,14,"Phil Bengtson","GB",0,45,28,1,1,0.754816064733477
1969,14,"Tom Landry","DAL",0,20,10,1,1,0.837909980755396
1969,14,"Tom Fears","NO",0,27,24,1,1,0.56933679165297
1969,14,"Dick Nolan","SF",0,14,13,1,1,0.543796445399897
1970,1,"George Allen","LA",0,34,13,1,1,0.907084443874488
1970,1,"Jim Dooley","CHI",0,24,16,1,1,0.723312432175503
1970,1,"Lou Saban","DEN",0,25,10,1,1,0.897670863666944
1970,1,"Paul Brown","CIN",0,31,21,1,1,0.715659391275149
1970,1,"Tom Landry","DAL",0,17,7,1,1,0.891185555363331
1970,1,"Clive Rush","NE",0,27,14,1,1,0.825860259875795
1970,1,"Wally Lemm","TEN",0,19,7,1,1,0.914237875637106
1970,1,"Norm Van Brocklin","ATL",0,14,3,1,1,0.974688392735627
1970,1,"Joe Schmidt","DET",0,40,0,1,1,1
1970,1,"Don McCafferty","IND",0,16,14,1,1,0.578463577852174
1970,1,"Bud Grant","MIN",0,27,10,1,1,0.913252175096985
1970,1,"Dick Nolan","SF",0,26,17,1,1,0.732427376037599
1970,1,"Blanton Collier","CLE",0,31,21,1,1,0.715659391275149
1970,2,"George Allen","LA",0,19,0,1,1,1
1970,2,"Joe Schmidt","DET",0,38,3,1,1,0.997569847301513
1970,2,"Weeb Ewbank","NYJ",0,31,21,1,1,0.715659391275149
1970,2,"Phil Bengtson","GB",0,27,24,1,1,0.56933679165297
1970,2,"Jim Dooley","CHI",0,20,16,1,1,0.629214903346367
1970,2,"Charley Winner","ARI",0,27,17,1,1,0.749588297731208
1970,2,"Tom Landry","DAL",0,28,10,1,1,0.919841689546541
1970,2,"Don Shula","MIA",0,20,10,1,1,0.837909980755396
1970,2,"Bud Grant","MIN",0,26,0,1,1,1
1970,2,"Dick Nolan","SF",0,34,31,1,1,0.554513638182668
1970,2,"Lou Saban","DEN",0,16,13,1,1,0.620602260374134
1970,2,"Charlie Waller","LAC",1,27,27,0,0.5,0.5
1970,2,"Hank Stram","KC",0,44,24,1,1,0.80791856649622
1970,3,"Don Shula","MIA",0,20,13,1,1,0.73515867966055
1970,3,"Blanton Collier","CLE",0,15,7,1,1,0.858910698558199
1970,3,"Norm Van Brocklin","ATL",0,21,20,1,1,0.528876004545605
1970,3,"John Rauch","BUF",0,34,31,1,1,0.554513638182668
1970,3,"Wally Lemm","TEN",0,20,13,1,1,0.73515867966055
1970,3,"Don McCafferty","IND",0,14,6,1,1,0.881644481509043
1970,3,"Bill Austin","WAS",0,33,21,1,1,0.744825957164193
1970,3,"Charley Winner","ARI",0,20,7,1,1,0.923301836597259
1970,3,"Tom Fears","NO",0,14,10,1,1,0.689426435028703
1970,3,"Lou Saban","DEN",0,26,13,1,1,0.837909980755396
1970,3,"Phil Bengtson","GB",0,13,10,1,1,0.650628571366676
1970,3,"George Allen","LA",0,37,10,1,1,0.956923621041265
1970,3,"Joe Schmidt","DET",0,28,14,1,1,0.837909980755396
1970,4,"Don Shula","MIA",0,20,6,1,1,0.945494968407233
1970,4,"Chuck Noll","PIT",0,23,10,1,1,0.878039528050036
1970,4,"Blanton Collier","CLE",0,30,27,1,1,0.562103747756204
1970,4,"Bill Austin","WAS",0,31,10,1,1,0.935921517574395
1970,4,"Alex Webster","NYG",0,30,23,1,1,0.65242517728184
1970,4,"Tom Landry","DAL",0,13,0,1,1,1
1970,4,"Bud Grant","MIN",0,24,0,1,1,1
1970,4,"Charley Winner","ARI",0,24,17,1,1,0.693656944691229
1970,4,"Don McCafferty","IND",0,24,20,1,1,0.60637551614466
1970,4,"John Madden","LV",0,35,23,1,1,0.730084949331034
1970,4,"Hank Stram","KC",0,23,10,1,1,0.878039528050036
1970,4,"Dick Nolan","SF",0,20,6,1,1,0.945494968407233
1970,4,"Phil Bengtson","GB",0,22,20,1,1,0.556232384098886
1970,5,"Don Shula","MIA",0,33,14,1,1,0.884132234477282
1970,5,"Joe Schmidt","DET",0,41,24,1,1,0.780602040301313
1970,5,"Don McCafferty","IND",0,29,22,1,1,0.658073427338631
1970,5,"Charley Winner","ARI",0,35,20,1,1,0.790226198531514
1970,5,"Alex Webster","NYG",0,16,0,1,1,1
1970,5,"Charlie Waller","LAC",0,20,7,1,1,0.923301836597259
1970,5,"George Allen","LA",0,31,21,1,1,0.715659391275149
1970,5,"Chuck Noll","PIT",0,7,3,1,1,0.881644481509043
1970,5,"Lou Saban","DEN",0,24,10,1,1,0.888435674032338
1970,5,"Hank Stram","KC",0,27,19,1,1,0.696949393408278
1970,5,"Bud Grant","MIN",0,54,13,1,1,0.9669128127404
1970,5,"Dick Nolan","SF",1,20,20,0,0.5,0.5
1970,5,"John Madden","LV",0,34,20,1,1,0.778610780604855
1970,6,"Norm Van Brocklin","ATL",0,32,14,1,1,0.876449403694172
1970,6,"John Rauch","BUF",0,10,6,1,1,0.77041512892944
1970,6,"Bill Austin","WAS",0,20,0,1,1,1
1970,6,"Blanton Collier","CLE",0,28,0,1,1,1
1970,6,"Alex Webster","NYG",0,35,17,1,1,0.847025463809625
1970,6,"Joe Schmidt","DET",0,16,10,1,1,0.75285707722682
1970,6,"Don McCafferty","IND",0,27,3,1,1,0.994554050085088
1970,6,"Phil Bengtson","GB",0,30,17,1,1,0.7934949271737
1970,6,"Tom Landry","DAL",0,27,16,1,1,0.775581089658034
1970,6,"Dick Nolan","SF",0,19,14,1,1,0.673433249228414
1970,6,"Charlie Waller","LAC",1,31,31,0,0.5,0.5
1970,6,"John Madden","LV",0,31,14,1,1,0.868068044570176
1970,6,"Bud Grant","MIN",0,13,3,1,1,0.969974386159002
1970,7,"Jim Dooley","CHI",0,23,14,1,1,0.764327894076601
1970,7,"John Rauch","BUF",0,45,10,1,1,0.972472691079262
1970,7,"Charlie Waller","LAC",0,27,10,1,1,0.913252175096985
1970,7,"Bud Grant","MIN",0,30,17,1,1,0.7934949271737
1970,7,"Alex Webster","NYG",0,22,10,1,1,0.866301292510058
1970,7,"Don McCafferty","IND",0,35,0,1,1,1
