"Week","Day","Date","Time","W.T","L.T","PtsW","PtsL","YdsW","TOW","YdsL","TOL","Home","Away","T","HW","HL","AW","AL","Season","Home_Coach","Away_Coach"
4,"Sun","1990-09-30","4:00PM","Houston Oilers","San Diego Chargers",17,7,421,1,298,2,0,1,0,0,1,1,0,1990,"Dan Henning","Jack Pardee"
4,"Sun","1990-09-30","8:00PM","Washington Redskins","Phoenix Cardinals",38,10,436,0,192,1,0,1,0,0,1,1,0,1990,"Joe Bugel","Joe Gibbs"
4,"Mon","1990-10-01","9:00PM","Seattle Seahawks","Cincinnati Bengals",31,16,352,2,230,2,1,0,0,1,0,0,1,1990,"Chuck Knox","Sam Wyche"
5,"Sun","1990-10-07","1:00PM","Atlanta Falcons","New Orleans Saints",28,27,457,2,293,1,1,0,0,1,0,0,1,1990,"Jerry Glanville","Jim Mora"
5,"Sun","1990-10-07","1:00PM","Indianapolis Colts","Kansas City Chiefs",23,19,231,3,255,4,1,0,0,1,0,0,1,1990,"Ron Meyer","Marty Schottenheimer"
5,"Sun","1990-10-07","1:00PM","Dallas Cowboys","Tampa Bay Buccaneers",14,10,304,1,271,1,1,0,0,1,0,0,1,1990,"Jimmy Johnson","Ray Perkins"
5,"Sun","1990-10-07","1:00PM","Detroit Lions","Minnesota Vikings",34,27,383,2,340,2,0,1,0,0,1,1,0,1990,"Jerry Burns","Wayne Fontes"
5,"Sun","1990-10-07","1:00PM","Miami Dolphins","New York Jets",20,16,334,0,342,0,1,0,0,1,0,0,1,1990,"Don Shula","Bruce Coslet"
5,"Sun","1990-10-07","1:00PM","Seattle Seahawks","New England Patriots",33,20,338,2,274,5,0,1,0,0,1,1,0,1990,"Rod Rust","Chuck Knox"
5,"Sun","1990-10-07","1:00PM","San Francisco 49ers","Houston Oilers",24,21,383,2,256,1,0,1,0,0,1,1,0,1990,"Jack Pardee","George Seifert"
5,"Sun","1990-10-07","1:00PM","Pittsburgh Steelers","San Diego Chargers",36,14,374,1,188,3,1,0,0,1,0,0,1,1990,"Chuck Noll","Dan Henning"
5,"Sun","1990-10-07","4:00PM","Chicago Bears","Green Bay Packers",27,13,353,2,237,3,1,0,0,1,0,0,1,1990,"Mike Ditka","Lindy Infante"
5,"Sun","1990-10-07","4:00PM","Cincinnati Bengals","Los Angeles Rams",34,31,582,2,477,1,0,1,0,0,1,1,0,1990,"John Robinson","Sam Wyche"
5,"Sun","1990-10-07","7:30PM","Buffalo Bills","Los Angeles Raiders",38,24,280,2,347,4,1,0,0,1,0,0,1,1990,"Marv Levy","Art Shell"
5,"Mon","1990-10-08","9:00PM","Cleveland Browns","Denver Broncos",30,29,415,3,316,2,0,1,0,0,1,1,0,1990,"Dan Reeves","Bud Carson"
6,"Sun","1990-10-14","1:00PM","San Francisco 49ers","Atlanta Falcons",45,35,492,2,394,2,0,1,0,0,1,1,0,1990,"Jerry Glanville","George Seifert"
6,"Sun","1990-10-14","1:00PM","Houston Oilers","Cincinnati Bengals",48,17,514,2,251,4,1,0,0,1,0,0,1,1990,"Jack Pardee","Sam Wyche"
6,"Sun","1990-10-14","1:00PM","New Orleans Saints","Cleveland Browns",25,20,348,1,238,1,1,0,0,1,0,0,1,1990,"Jim Mora","Bud Carson"
6,"Sun","1990-10-14","1:00PM","Kansas City Chiefs","Detroit Lions",43,24,566,1,328,2,1,0,0,1,0,0,1,1990,"Marty Schottenheimer","Wayne Fontes"
6,"Sun","1990-10-14","1:00PM","Tampa Bay Buccaneers","Green Bay Packers",26,14,356,1,381,6,1,0,0,1,0,0,1,1990,"Ray Perkins","Lindy Infante"
6,"Sun","1990-10-14","1:00PM","San Diego Chargers","New York Jets",39,3,412,3,148,2,0,1,0,0,1,1,0,1990,"Bruce Coslet","Dan Henning"
6,"Sun","1990-10-14","4:00PM","Phoenix Cardinals","Dallas Cowboys",20,3,414,2,100,3,1,0,0,1,0,0,1,1990,"Joe Bugel","Jimmy Johnson"
6,"Sun","1990-10-14","4:00PM","New York Giants","Washington Redskins",24,20,332,1,328,4,0,1,0,0,1,1,0,1990,"Joe Gibbs","Bill Parcells"
6,"Sun","1990-10-14","4:00PM","Pittsburgh Steelers","Denver Broncos",34,17,451,2,244,1,0,1,0,0,1,1,0,1990,"Dan Reeves","Chuck Noll"
6,"Sun","1990-10-14","4:00PM","Los Angeles Raiders","Seattle Seahawks",24,17,305,1,342,2,1,0,0,1,0,0,1,1990,"Art Shell","Chuck Knox"
6,"Sun","1990-10-14","7:30PM","Chicago Bears","Los Angeles Rams",38,9,402,0,267,1,1,0,0,1,0,0,1,1990,"Mike Ditka","John Robinson"
6,"Mon","1990-10-15","9:00PM","Philadelphia Eagles","Minnesota Vikings",32,24,347,2,273,6,1,0,0,1,0,0,1,1990,"Buddy Ryan","Jerry Burns"
7,"Thu","1990-10-18","8:00PM","Miami Dolphins","New England Patriots",17,10,279,5,197,0,1,0,0,1,0,0,1,1990,"Don Shula","Rod Rust"
7,"Sun","1990-10-21","1:00PM","Buffalo Bills","New York Jets",30,27,405,1,342,1,1,0,0,1,0,0,1,1990,"Marv Levy","Bruce Coslet"
7,"Sun","1990-10-21","1:00PM","Denver Broncos","Indianapolis Colts",27,17,444,1,363,1,0,1,0,0,1,1,0,1990,"Ron Meyer","Dan Reeves"
7,"Sun","1990-10-21","1:00PM","Houston Oilers","New Orleans Saints",23,10,305,2,320,3,1,0,0,1,0,0,1,1990,"Jack Pardee","Jim Mora"
7,"Sun","1990-10-21","1:00PM","Washington Redskins","Philadelphia Eagles",13,7,321,0,270,1,1,0,0,1,0,0,1,1990,"Joe Gibbs","Buddy Ryan"
7,"Sun","1990-10-21","1:00PM","Dallas Cowboys","Tampa Bay Buccaneers",17,13,223,1,331,5,0,1,0,0,1,1,0,1990,"Ray Perkins","Jimmy Johnson"
7,"Sun","1990-10-21","4:00PM","Los Angeles Rams","Atlanta Falcons",44,24,431,0,315,3,1,0,0,1,0,0,1,1990,"John Robinson","Jerry Glanville"
7,"Sun","1990-10-21","4:00PM","New York Giants","Phoenix Cardinals",20,19,321,2,221,0,1,0,0,1,0,0,1,1990,"Bill Parcells","Joe Bugel"
7,"Sun","1990-10-21","4:00PM","Seattle Seahawks","Kansas City Chiefs",19,7,260,4,248,3,1,0,0,1,0,0,1,1990,"Chuck Knox","Marty Schottenheimer"
7,"Sun","1990-10-21","4:00PM","San Francisco 49ers","Pittsburgh Steelers",27,7,304,3,200,2,1,0,0,1,0,0,1,1990,"George Seifert","Chuck Noll"
7,"Sun","1990-10-21","4:00PM","Los Angeles Raiders","San Diego Chargers",24,9,289,1,289,0,0,1,0,0,1,1,0,1990,"Dan Henning","Art Shell"
7,"Mon","1990-10-22","9:00PM","Cincinnati Bengals","Cleveland Browns",34,13,312,2,253,2,0,1,0,0,1,1,0,1990,"Bud Carson","Sam Wyche"
8,"Sun","1990-10-28","1:00PM","Buffalo Bills","New England Patriots",27,10,353,0,262,3,0,1,0,0,1,1,0,1990,"Rod Rust","Marv Levy"
8,"Sun","1990-10-28","1:00PM","Miami Dolphins","Indianapolis Colts",27,7,356,1,132,4,0,1,0,0,1,1,0,1990,"Ron Meyer","Don Shula"
8,"Sun","1990-10-28","1:00PM","Detroit Lions","New Orleans Saints",27,10,262,1,269,8,0,1,0,0,1,1,0,1990,"Jim Mora","Wayne Fontes"
8,"Sun","1990-10-28","1:00PM","Green Bay Packers","Minnesota Vikings",24,10,292,1,316,6,1,0,0,1,0,0,1,1990,"Lindy Infante","Jerry Burns"
8,"Sun","1990-10-28","1:00PM","Philadelphia Eagles","Dallas Cowboys",21,20,304,1,345,1,0,1,0,0,1,1,0,1990,"Jimmy Johnson","Buddy Ryan"
8,"Sun","1990-10-28","1:00PM","New York Jets","Houston Oilers",17,12,229,1,425,2,0,1,0,0,1,1,0,1990,"Jack Pardee","Bruce Coslet"
8,"Sun","1990-10-28","4:00PM","Chicago Bears","Phoenix Cardinals",31,21,382,1,331,1,0,1,0,0,1,1,0,1990,"Joe Bugel","Mike Ditka"
8,"Sun","1990-10-28","4:00PM","New York Giants","Washington Redskins",21,10,263,0,213,3,1,0,0,1,0,0,1,1990,"Bill Parcells","Joe Gibbs"
8,"Sun","1990-10-28","4:00PM","San Francisco 49ers","Cleveland Browns",20,17,294,2,274,3,1,0,0,1,0,0,1,1990,"George Seifert","Bud Carson"
8,"Sun","1990-10-28","4:00PM","San Diego Chargers","Tampa Bay Buccaneers",41,10,314,1,157,7,1,0,0,1,0,0,1,1990,"Dan Henning","Ray Perkins"
8,"Sun","1990-10-28","8:00PM","Atlanta Falcons","Cincinnati Bengals",38,17,299,0,309,4,1,0,0,1,0,0,1,1990,"Jerry Glanville","Sam Wyche"
8,"Mon","1990-10-29","9:00PM","Pittsburgh Steelers","Los Angeles Rams",41,10,345,1,217,3,1,0,0,1,0,0,1,1990,"Chuck Noll","John Robinson"
9,"Sun","1990-11-04","1:00PM","Pittsburgh Steelers","Atlanta Falcons",21,9,333,3,332,5,1,0,0,1,0,0,1,1990,"Chuck Noll","Jerry Glanville"
9,"Sun","1990-11-04","1:00PM","Miami Dolphins","Phoenix Cardinals",23,3,350,1,205,2,1,0,0,1,0,0,1,1990,"Don Shula","Joe Bugel"
9,"Sun","1990-11-04","1:00PM","Washington Redskins","Detroit Lions",41,38,676,4,351,1,0,1,0,0,1,1,0,1990,"Wayne Fontes","Joe Gibbs"
9,"Sun","1990-11-04","1:00PM","San Francisco 49ers","Green Bay Packers",24,20,445,0,321,1,0,1,0,0,1,1,0,1990,"Lindy Infante","George Seifert"
9,"Sun","1990-11-04","1:00PM","Kansas City Chiefs","Los Angeles Raiders",9,7,169,1,234,3,1,0,0,1,0,0,1,1990,"Marty Schottenheimer","Art Shell"
9,"Sun","1990-11-04","1:00PM","Philadelphia Eagles","New England Patriots",48,20,514,2,288,1,1,0,0,1,0,0,1,1990,"Buddy Ryan","Rod Rust"
9,"Sun","1990-11-04","1:00PM","New Orleans Saints","Cincinnati Bengals",21,7,350,1,261,1,0,1,0,0,1,1,0,1990,"Sam Wyche","Jim Mora"
9,"Sun","1990-11-04","1:00PM","New York Jets","Dallas Cowboys",24,9,187,0,321,2,1,0,0,1,0,0,1,1990,"Bruce Coslet","Jimmy Johnson"
9,"Sun","1990-11-04","4:00PM","Buffalo Bills","Cleveland Browns",42,0,310,0,234,2,0,1,0,0,1,1,0,1990,"Bud Carson","Marv Levy"
9,"Sun","1990-11-04","4:00PM","Chicago Bears","Tampa Bay Buccaneers",26,6,378,3,205,6,0,1,0,0,1,1,0,1990,"Ray Perkins","Mike Ditka"
9,"Sun","1990-11-04","4:00PM","Los Angeles Rams","Houston Oilers",17,13,316,1,366,2,1,0,0,1,0,0,1,1990,"John Robinson","Jack Pardee"
9,"Sun","1990-11-04","4:00PM","San Diego Chargers","Seattle Seahawks",31,14,289,0,194,3,0,1,0,0,1,1,0,1990,"Chuck Knox","Dan Henning"
9,"Sun","1990-11-04","8:00PM","Minnesota Vikings","Denver Broncos",27,22,256,1,287,3,1,0,0,1,0,0,1,1990,"Jerry Burns","Dan Reeves"
9,"Mon","1990-11-05","9:00PM","New York Giants","Indianapolis Colts",24,7,274,2,181,1,0,1,0,0,1,1,0,1990,"Ron Meyer","Bill Parcells"
10,"Sun","1990-11-11","1:00PM","Chicago Bears","Atlanta Falcons",30,24,287,2,276,5,1,0,0,1,0,0,1,1990,"Mike Ditka","Jerry Glanville"
10,"Sun","1990-11-11","1:00PM","Buffalo Bills","Phoenix Cardinals",45,14,360,2,127,4,1,0,0,1,0,0,1,1990,"Marv Levy","Joe Bugel"
10,"Sun","1990-11-11","1:00PM","Indianapolis Colts","New England Patriots",13,10,155,0,247,1,0,1,0,0,1,1,0,1990,"Rod Rust","Ron Meyer"
10,"Sun","1990-11-11","1:00PM","Minnesota Vikings","Detroit Lions",17,7,270,1,237,5,0,1,0,0,1,1,0,1990,"Wayne Fontes","Jerry Burns"
10,"Sun","1990-11-11","1:00PM","Seattle Seahawks","Kansas City Chiefs",17,16,297,2,229,0,0,1,0,0,1,1,0,1990,"Marty Schottenheimer","Chuck Knox"
10,"Sun","1990-11-11","1:00PM","Miami Dolphins","New York Jets",17,3,320,3,154,3,0,1,0,0,1,1,0,1990,"Bruce Coslet","Don Shula"
10,"Sun","1990-11-11","1:00PM","New Orleans Saints","Tampa Bay Buccaneers",35,7,295,2,199,3,1,0,0,1,0,0,1,1990,"Jim Mora","Ray Perkins"
10,"Sun","1990-11-11","4:00PM","San Diego Chargers","Denver Broncos",19,7,340,0,211,2,1,0,0,1,0,0,1,1990,"Dan Henning","Dan Reeves"
10,"Sun","1990-11-11","4:00PM","Green Bay Packers","Los Angeles Raiders",29,16,256,1,165,4,0,1,0,0,1,1,0,1990,"Art Shell","Lindy Infante"
10,"Sun","1990-11-11","4:00PM","New York Giants","Los Angeles Rams",31,7,300,1,274,3,0,1,0,0,1,1,0,1990,"John Robinson","Bill Parcells"
10,"Sun","1990-11-11","8:00PM","San Francisco 49ers","Dallas Cowboys",24,6,388,2,158,2,0,1,0,0,1,1,0,1990,"Jimmy Johnson","George Seifert"
10,"Mon","1990-11-12","9:00PM","Philadelphia Eagles","Washington Redskins",28,14,262,1,200,3,1,0,0,1,0,0,1,1990,"Buddy Ryan","Joe Gibbs"
11,"Sun","1990-11-18","1:00PM","Philadelphia Eagles","Atlanta Falcons",24,23,279,2,315,1,0,1,0,0,1,1,0,1990,"Jerry Glanville","Buddy Ryan"
11,"Sun","1990-11-18","1:00PM","Buffalo Bills","New England Patriots",14,0,276,0,286,2,1,0,0,1,0,0,1,1990,"Marv Levy","Rod Rust"
11,"Sun","1990-11-18","1:00PM","Houston Oilers","Cleveland Browns",35,23,378,2,361,4,0,1,0,0,1,1,0,1990,"Jim Shofner","Jack Pardee"
11,"Sun","1990-11-18","1:00PM","New York Giants","Detroit Lions",20,0,314,0,208,2,1,0,0,1,0,0,1,1990,"Bill Parcells","Wayne Fontes"
11,"Sun","1990-11-18","1:00PM","Kansas City Chiefs","San Diego Chargers",27,10,297,0,286,5,1,0,0,1,0,0,1,1990,"Marty Schottenheimer","Dan Henning"
11,"Sun","1990-11-18","1:00PM","Washington Redskins","New Orleans Saints",31,17,423,1,367,4,1,0,0,1,0,0,1,1990,"Joe Gibbs","Jim Mora"
11,"Sun","1990-11-18","4:00PM","Chicago Bears","Denver Broncos",16,13,341,0,330,2,0,1,0,0,1,1,0,1990,"Dan Reeves","Mike Ditka"
11,"Sun","1990-11-18","4:00PM","Indianapolis Colts","New York Jets",17,14,313,1,425,1,1,0,0,1,0,0,1,1990,"Ron Meyer","Bruce Coslet"
11,"Sun","1990-11-18","4:00PM","Green Bay Packers","Phoenix Cardinals",24,21,375,2,441,2,0,1,0,0,1,1,0,1990,"Joe Bugel","Lindy Infante"
11,"Sun","1990-11-18","4:00PM","Minnesota Vikings","Seattle Seahawks",24,21,302,1,233,1,0,1,0,0,1,1,0,1990,"Chuck Knox","Jerry Burns"
11,"Sun","1990-11-18","4:00PM","San Francisco 49ers","Tampa Bay Buccaneers",31,7,393,1,180,1,1,0,0,1,0,0,1,1990,"George Seifert","Ray Perkins"
11,"Sun","1990-11-18","4:00PM","Dallas Cowboys","Los Angeles Rams",24,21,359,1,292,1,0,1,0,0,1,1,0,1990,"John Robinson","Jimmy Johnson"
11,"Sun","1990-11-18","8:00PM","Cincinnati Bengals","Pittsburgh Steelers",27,3,312,1,206,1,1,0,0,1,0,0,1,1990,"Sam Wyche","Chuck Noll"
11,"Mon","1990-11-19","9:00PM","Los Angeles Raiders","Miami Dolphins",13,10,293,0,213,0,0,1,0,0,1,1,0,1990,"Don Shula","Art Shell"
12,"Thu","1990-11-22","12:30PM","Detroit Lions","Denver Broncos",40,27,421,1,284,2,1,0,0,1,0,0,1,1990,"Wayne Fontes","Dan Reeves"
12,"Thu","1990-11-22","4:00PM","Dallas Cowboys","Washington Redskins",27,17,370,2,297,1,1,0,0,1,0,0,1,1990,"Jimmy Johnson","Joe Gibbs"
12,"Sun","1990-11-25","1:00PM","New Orleans Saints","Atlanta Falcons",10,7,258,1,226,1,1,0,0,1,0,0,1,1990,"Jim Mora","Jerry Glanville"
12,"Sun","1990-11-25","1:00PM","Minnesota Vikings","Chicago Bears",41,13,246,0,266,3,1,0,0,1,0,0,1,1990,"Jerry Burns","Mike Ditka"
12,"Sun","1990-11-25","1:00PM","Indianapolis Colts","Cincinnati Bengals",34,20,419,0,381,3,0,1,0,0,1,1,0,1990,"Sam Wyche","Ron Meyer"
12,"Sun","1990-11-25","1:00PM","Miami Dolphins","Cleveland Browns",30,13,356,0,294,2,0,1,0,0,1,1,0,1990,"Jim Shofner","Don Shula"
12,"Sun","1990-11-25","1:00PM","Green Bay Packers","Tampa Bay Buccaneers",20,10,331,1,322,2,1,0,0,1,0,0,1,1990,"Lindy Infante","Ray Perkins"
12,"Sun","1990-11-25","1:00PM","Philadelphia Eagles","New York Giants",31,13,405,2,327,2,1,0,0,1,0,0,1,1990,"Buddy Ryan","Bill Parcells"
12,"Sun","1990-11-25","4:00PM","Phoenix Cardinals","New England Patriots",34,14,363,1,256,2,1,0,0,1,0,0,1,1990,"Joe Bugel","Rod Rust"
12,"Sun","1990-11-25","4:00PM","Kansas City Chiefs","Los Angeles Raiders",27,24,239,0,366,3,0,1,0,0,1,1,0,1990,"Art Shell","Marty Schottenheimer"
12,"Sun","1990-11-25","4:00PM","Los Angeles Rams","San Francisco 49ers",28,17,350,2,291,6,0,1,0,0,1,1,0,1990,"George Seifert","John Robinson"
12,"Sun","1990-11-25","4:00PM","Pittsburgh Steelers","New York Jets",24,7,333,3,173,2,0,1,0,0,1,1,0,1990,"Bruce Coslet","Chuck Noll"
12,"Sun","1990-11-25","8:00PM","Seattle Seahawks","San Diego Chargers",13,10,233,2,304,5,0,1,0,0,1,1,0,1990,"Dan Henning","Chuck Knox"
12,"Mon","1990-11-26","9:00PM","Houston Oilers","Buffalo Bills",27,24,411,1,289,1,1,0,0,1,0,0,1,1990,"Jack Pardee","Marv Levy"
13,"Sun","1990-12-02","1:00PM","Tampa Bay Buccaneers","Atlanta Falcons",23,17,373,3,374,4,1,0,0,1,0,0,1,1990,"Ray Perkins","Jerry Glanville"
13,"Sun","1990-12-02","1:00PM","Buffalo Bills","Philadelphia Eagles",30,23,393,1,357,2,1,0,0,1,0,0,1,1990,"Marv Levy","Buddy Ryan"
13,"Sun","1990-12-02","1:00PM","Chicago Bears","Detroit Lions",23,17,361,0,296,2,1,0,0,1,0,0,1,1990,"Mike Ditka","Wayne Fontes"
13,"Sun","1990-12-02","1:00PM","Cincinnati Bengals","Pittsburgh Steelers",16,12,319,3,305,2,0,1,0,0,1,1,0,1990,"Chuck Noll","Sam Wyche"
13,"Sun","1990-12-02","1:00PM","Los Angeles Rams","Cleveland Browns",38,23,411,1,303,1,0,1,0,0,1,1,0,1990,"Jim Shofner","John Robinson"
13,"Sun","1990-12-02","1:00PM","Kansas City Chiefs","New England Patriots",37,7,471,1,231,2,0,1,0,0,1,1,0,1990,"Rod Rust","Marty Schottenheimer"
13,"Sun","1990-12-02","1:00PM","Washington Redskins","Miami Dolphins",42,20,467,1,252,2,1,0,0,1,0,0,1,1990,"Joe Gibbs","Don Shula"
13,"Sun","1990-12-02","4:00PM","Phoenix Cardinals","Indianapolis Colts",20,17,276,1,251,2,1,0,0,1,0,0,1,1990,"Joe Bugel","Ron Meyer"
13,"Sun","1990-12-02","4:00PM","Los Angeles Raiders","Denver Broncos",23,20,293,0,357,1,0,1,0,0,1,1,0,1990,"Dan Reeves","Art Shell"
13,"Sun","1990-12-02","4:00PM","Seattle Seahawks","Houston Oilers",13,10,281,1,276,3,1,0,0,1,0,0,1,1990,"Chuck Knox","Jack Pardee"
13,"Sun","1990-12-02","4:00PM","Dallas Cowboys","New Orleans Saints",17,13,274,1,283,1,1,0,0,1,0,0,1,1990,"Jimmy Johnson","Jim Mora"
13,"Sun","1990-12-02","4:00PM","San Diego Chargers","New York Jets",38,17,409,1,352,3,1,0,0,1,0,0,1,1990,"Dan Henning","Bruce Coslet"
13,"Sun","1990-12-02","8:00PM","Minnesota Vikings","Green Bay Packers",23,7,286,0,190,5,1,0,0,1,0,0,1,1990,"Jerry Burns","Lindy Infante"
13,"Mon","1990-12-03","9:00PM","San Francisco 49ers","New York Giants",7,3,240,0,221,1,1,0,0,1,0,0,1,1990,"George Seifert","Bill Parcells"
14,"Sun","1990-12-09","1:00PM","Phoenix Cardinals","Atlanta Falcons",24,13,361,2,318,4,0,1,0,0,1,1,0,1990,"Jerry Glanville","Joe Bugel"
14,"Sun","1990-12-09","1:00PM","Buffalo Bills","Indianapolis Colts",31,7,408,1,127,3,0,1,0,0,1,1,0,1990,"Ron Meyer","Marv Levy"
14,"Sun","1990-12-09","1:00PM","San Francisco 49ers","Cincinnati Bengals",20,17,372,1,215,1,0,1,0,0,1,1,0,1990,"Sam Wyche","George Seifert"
14,"Sun","1990-12-09","1:00PM","Houston Oilers","Cleveland Browns",58,14,477,1,195,4,1,0,0,1,0,0,1,1990,"Jack Pardee","Jim Shofner"
14,"Sun","1990-12-09","1:00PM","Seattle Seahawks","Green Bay Packers",20,14,291,2,252,1,0,1,0,0,1,1,0,1990,"Lindy Infante","Chuck Knox"
14,"Sun","1990-12-09","1:00PM","New York Giants","Minnesota Vikings",23,15,228,0,269,3,1,0,0,1,0,0,1,1990,"Bill Parcells","Jerry Burns"
14,"Sun","1990-12-09","1:00PM","Pittsburgh Steelers","New England Patriots",24,3,417,3,182,3,1,0,0,1,0,0,1,1990,"Chuck Noll","Rod Rust"
14,"Sun","1990-12-09","4:00PM","Washington Redskins","Chicago Bears",10,9,288,5,288,3,1,0,0,1,0,0,1,1990,"Joe Gibbs","Mike Ditka"
14,"Sun","1990-12-09","4:00PM","Kansas City Chiefs","Denver Broncos",31,20,365,1,374,3,1,0,0,1,0,0,1,1990,"Marty Schottenheimer","Dan Reeves"
14,"Sun","1990-12-09","4:00PM","New Orleans Saints","Los Angeles Rams",24,20,218,3,444,4,0,1,0,0,1,1,0,1990,"John Robinson","Jim Mora"
14,"Sun","1990-12-09","8:00PM","Miami Dolphins","Philadelphia Eagles",23,20,405,1,434,1,1,0,0,1,0,0,1,1990,"Don Shula","Buddy Ryan"
14,"Mon","1990-12-10","9:00PM","Los Angeles Raiders","Detroit Lions",38,31,350,2,368,2,0,1,0,0,1,1,0,1990,"Wayne Fontes","Art Shell"
15,"Sat","1990-12-15","12:30PM","Buffalo Bills","New York Giants",17,13,264,0,313,0,0,1,0,0,1,1,0,1990,"Bill Parcells","Marv Levy"
15,"Sat","1990-12-15","4:00PM","Washington Redskins","New England Patriots",25,10,258,2,246,4,0,1,0,0,1,1,0,1990,"Rod Rust","Joe Gibbs"
15,"Sun","1990-12-16","1:00PM","Cleveland Browns","Atlanta Falcons",13,10,348,2,260,0,1,0,0,1,0,0,1,1990,"Jim Shofner","Jerry Glanville"
15,"Sun","1990-12-16","1:00PM","Indianapolis Colts","New York Jets",29,21,373,0,300,1,0,1,0,0,1,1,0,1990,"Bruce Coslet","Ron Meyer"
15,"Sun","1990-12-16","1:00PM","Dallas Cowboys","Phoenix Cardinals",41,10,354,3,200,4,1,0,0,1,0,0,1,1990,"Jimmy Johnson","Joe Bugel"
15,"Sun","1990-12-16","1:00PM","Houston Oilers","Kansas City Chiefs",27,10,563,1,350,2,0,1,0,0,1,1,0,1990,"Marty Schottenheimer","Jack Pardee"
15,"Sun","1990-12-16","1:00PM","Miami Dolphins","Seattle Seahawks",24,17,347,3,344,4,1,0,0,1,0,0,1,1990,"Don Shula","Chuck Knox"
15,"Sun","1990-12-16","1:00PM","Tampa Bay Buccaneers","Minnesota Vikings",26,13,345,2,433,8,1,0,0,1,0,0,1,1990,"Richard Williamson","Jerry Burns"
15,"Sun","1990-12-16","1:00PM","Pittsburgh Steelers","New Orleans Saints",9,6,232,1,195,1,0,1,0,0,1,1,0,1990,"Jim Mora","Chuck Noll"
15,"Sun","1990-12-16","4:00PM","Los Angeles Raiders","Cincinnati Bengals",24,7,348,1,251,2,1,0,0,1,0,0,1,1990,"Art Shell","Sam Wyche"
15,"Sun","1990-12-16","4:00PM","Denver Broncos","San Diego Chargers",20,10,320,0,390,2,1,0,0,1,0,0,1,1990,"Dan Reeves","Dan Henning"
15,"Sun","1990-12-16","4:00PM","Philadelphia Eagles","Green Bay Packers",31,0,422,0,158,2,1,0,0,1,0,0,1,1990,"Buddy Ryan","Lindy Infante"
15,"Sun","1990-12-16","8:00PM","Detroit Lions","Chicago Bears",38,21,411,3,225,2,1,0,0,1,0,0,1,1990,"Wayne Fontes","Mike Ditka"
15,"Mon","1990-12-17","9:00PM","San Francisco 49ers","Los Angeles Rams",26,10,388,2,266,4,0,1,0,0,1,1,0,1990,"John Robinson","George Seifert"
16,"Sat","1990-12-22","12:30PM","Detroit Lions","Green Bay Packers",24,17,352,3,314,4,0,1,0,0,1,1,0,1990,"Lindy Infante","Wayne Fontes"
16,"Sat","1990-12-22","4:00PM","Los Angeles Raiders","Minnesota Vikings",28,24,359,0,401,1,0,1,0,0,1,1,0,1990,"Jerry Burns","Art Shell"
16,"Sat","1990-12-22","8:00PM","Indianapolis Colts","Washington Redskins",35,28,249,0,467,2,1,0,0,1,0,0,1,1990,"Ron Meyer","Joe Gibbs"
16,"Sun","1990-12-23","1:00PM","Atlanta Falcons","Los Angeles Rams",20,13,281,3,228,2,1,0,0,1,0,0,1,1990,"Jerry Glanville","John Robinson"
16,"Sun","1990-12-23","1:00PM","Buffalo Bills","Miami Dolphins",24,14,429,1,309,2,1,0,0,1,0,0,1,1990,"Marv Levy","Don Shula"
16,"Sun","1990-12-23","1:00PM","Chicago Bears","Tampa Bay Buccaneers",27,14,368,3,209,3,1,0,0,1,0,0,1,1990,"Mike Ditka","Richard Williamson"
16,"Sun","1990-12-23","1:00PM","Cincinnati Bengals","Houston Oilers",40,20,387,0,304,4,1,0,0,1,0,0,1,1990,"Sam Wyche","Jack Pardee"
16,"Sun","1990-12-23","1:00PM","Pittsburgh Steelers","Cleveland Browns",35,0,329,2,158,9,1,0,0,1,0,0,1,1990,"Chuck Noll","Jim Shofner"
16,"Sun","1990-12-23","1:00PM","Philadelphia Eagles","Dallas Cowboys",17,3,276,3,199,4,1,0,0,1,0,0,1,1990,"Buddy Ryan","Jimmy Johnson"
16,"Sun","1990-12-23","1:00PM","New York Jets","New England Patriots",42,7,465,2,301,1,1,0,0,1,0,0,1,1990,"Bruce Coslet","Rod Rust"
16,"Sun","1990-12-23","4:00PM","New York Giants","Phoenix Cardinals",24,21,348,0,452,2,0,1,0,0,1,1,0,1990,"Joe Bugel","Bill Parcells"
16,"Sun","1990-12-23","4:00PM","Kansas City Chiefs","San Diego Chargers",24,21,368,0,255,2,0,1,0,0,1,1,0,1990,"Dan Henning","Marty Schottenheimer"
16,"Sun","1990-12-23","4:00PM","New Orleans Saints","San Francisco 49ers",13,10,194,2,334,4,0,1,0,0,1,1,0,1990,"George Seifert","Jim Mora"
16,"Sun","1990-12-23","8:00PM","Seattle Seahawks","Denver Broncos",17,12,213,1,246,2,1,0,0,1,0,0,1,1990,"Chuck Knox","Dan Reeves"
17,"Sat","1990-12-29","12:30PM","Kansas City Chiefs","Chicago Bears",21,10,383,2,176,3,0,1,0,0,1,1,0,1990,"Mike Ditka","Marty Schottenheimer"
17,"Sat","1990-12-29","4:00PM","Philadelphia Eagles","Phoenix Cardinals",23,21,394,1,337,2,0,1,0,0,1,1,0,1990,"Joe Bugel","Buddy Ryan"
17,"Sun","1990-12-30","1:00PM","Atlanta Falcons","Dallas Cowboys",26,7,243,3,151,2,1,0,0,1,0,0,1,1990,"Jerry Glanville","Jimmy Johnson"
